Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1399917600,partly-cloudy-day,0.42,Mostly cloudy starting in the afternoon.,1399887777,1399939464,0.43,54.17,0.57,0.0,0.0,0.0,1018.3,82.69,1399914000,56.97,1399888800,10.0,9.16,1399921200,0.86
1400004000,partly-cloudy-day,0.46,Partly cloudy until afternoon.,1399974117,1400025925,0.25,49.54,0.62,0.0,0.0,0.0,1021.44,69.3,1399953600,53.45,1400036400,9.89,12.16,1399982400,2.15
1400090400,partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1400060459,1400112385,0.79,50.56,0.77,0.0,0.0,0.0,1025.14,67.87,1400090400,51.2,1400054400,8.91,7.97,1400101200,1.33
1400176800,fog,0.53,Foggy in the morning.,1400146802,1400198844,0.99,61.85,0.92,0.0017,0.0092,0.71,1021.77,70.39,1400187600,59.29,1400140800,4.77,11.03,1400187600,2.17
1400263200,rain,0.57,Rain starting in the evening.,1400233147,1400285303,1.0,63.45,0.93,0.0204,0.1625,1.0,1013.57,67.43,1400259600,62.57,1400295600,5.51,17.99,1400277600,4.7
1400349600,partly-cloudy-day,0.6,"Partly cloudy starting in the afternoon, continuing until evening.",1400319494,1400371761,0.38,47.14,0.63,0.0051,0.117,0.97,1015.37,68.45,1400356800,52.74,1400320800,9.96,11.52,1400353200,2.42
1400436000,partly-cloudy-day,0.64,"Mostly cloudy starting in the afternoon, continuing until evening.",1400405842,1400458218,0.32,39.76,0.51,0.0,0.0,0.0,1020.76,64.52,1400436000,49.06,1400407200,10.0,10.27,1400450400,2.3
1400522400,partly-cloudy-day,0.68,Partly cloudy starting in the afternoon.,1400492192,1400544675,0.24,37.09,0.44,0.0,0.0,0.0,1020.7,70.39,1400533200,47.53,1400493600,10.0,13.7,1400526000,2.81
1400608800,partly-cloudy-day,0.72,Partly cloudy starting in the afternoon.,1400578544,1400631132,0.2,40.87,0.43,0.0,0.0,0.0,1017.66,77.6,1400619600,53.83,1400580000,10.0,11.84,1400601600,2.25
1400695200,partly-cloudy-day,0.75,Mostly cloudy throughout the day.,1400664897,1400717587,0.79,50.05,0.53,0.0,0.0,0.0,1014.16,73.61,1400702400,63.1,1400666400,10.0,9.3,1400698800,0.99
1400781600,rain,0.79,Rain in the morning.,1400751252,1400804042,0.99,57.72,0.88,0.0074,0.0842,0.85,1010.7,64.01,1400731200,58.91,1400806800,5.83,6.57,1400781600,1.07
1400868000,rain,0.83,Rain starting in the evening.,1400837609,1400890496,0.96,56.89,0.86,0.0116,0.099,0.89,1011.61,67.47,1400868000,57.19,1400900400,6.09,5.53,1400871600,0.52
1400954400,rain,0.86,Light rain in the evening.,1400923968,1400976949,0.86,54.91,0.83,0.0068,0.048,0.83,1016.0,67.7,1400958000,56.13,1400918400,9.37,7.28,1400947200,0.73
1401040800,partly-cloudy-day,0.9,Partly cloudy starting in the afternoon.,1401010328,1401063401,0.35,51.97,0.64,0.0,0.0,0.0,1017.95,79.75,1401051600,53.76,1401012000,8.66,7.33,1401030000,0.82
1401127200,partly-cloudy-day,0.93,Partly cloudy until afternoon.,1401096690,1401149852,0.28,51.9,0.48,0.0,0.0,0.0,1015.32,86.34,1401134400,60.92,1401087600,10.0,11.87,1401134400,2.55
1401213600,partly-cloudy-day,0.97,Partly cloudy throughout the day.,1401183054,1401236302,0.42,59.27,0.55,0.0,0.0,0.0,1010.55,85.9,1401210000,67.06,1401184800,10.0,10.94,1401231600,2.06
1401300000,cloudy,0.01,Overcast throughout the day.,1401269420,1401322752,0.91,53.19,0.81,0.0,0.0,0.0,1014.62,72.28,1401249600,54.65,1401332400,9.48,10.4,1401314400,2.69
1401386400,partly-cloudy-day,0.03,Mostly cloudy throughout the day.,1401355788,1401409200,0.68,45.11,0.65,0.0,0.0,0.0,1022.38,63.86,1401390000,51.38,1401357600,10.0,9.1,1401400800,1.75
1401472800,partly-cloudy-day,0.07,Mostly cloudy throughout the day.,1401442158,1401495647,0.7,49.72,0.61,0.0002,0.0035,0.31,1018.24,74.97,1401483600,54.2,1401444000,9.98,7.74,1401487200,0.14
1401559200,partly-cloudy-day,0.1,Mostly cloudy throughout the day.,1401528529,1401582093,0.35,49.42,0.62,0.0,0.0,0.0,1021.13,70.47,1401559200,56.56,1401526800,10.0,15.92,1401548400,2.27
1401645600,partly-cloudy-day,0.13,Partly cloudy in the afternoon.,1401614902,1401668537,0.11,43.38,0.49,0.0,0.0,0.0,1026.28,76.24,1401652800,52.91,1401616800,10.0,9.57,1401656400,0.87
1401732000,clear-day,0.16,Clear throughout the day.,1401701278,1401754981,0.03,50.62,0.52,0.0,0.0,0.0,1021.2,80.55,1401742800,55.64,1401703200,10.0,9.71,1401732000,1.94
1401818400,rain,0.19,Rain in the evening.,1401787655,1401841423,0.26,61.99,0.69,0.0051,0.0705,0.68,1013.15,86.39,1401818400,63.56,1401789600,9.63,11.24,1401829200,1.0
1401904800,partly-cloudy-day,0.22,Mostly cloudy throughout the day.,1401874034,1401927863,0.67,61.79,0.74,0.0,0.0004,0.0,1008.96,81.23,1401908400,63.54,1401876000,8.47,6.13,1401890400,0.56
1401991200,rain,0.25,Rain in the morning.,1401960415,1402014303,0.82,58.81,0.76,0.0219,0.114,1.0,1005.38,75.56,1402005600,61.97,1401976800,7.74,10.22,1401994800,2.07
1402077600,partly-cloudy-night,0.28,Mostly cloudy in the morning.,1402046798,1402100741,0.51,51.2,0.56,0.0,0.0,0.0,1011.06,75.33,1402088400,60.02,1402048800,10.0,12.22,1402077600,3.21
1402164000,partly-cloudy-day,0.31,Partly cloudy in the afternoon.,1402133183,1402187177,0.12,53.92,0.57,0.0,0.0,0.0,1014.52,81.52,1402171200,58.66,1402135200,10.0,7.0,1402167600,0.69
1402250400,partly-cloudy-day,0.34,Partly cloudy starting in the afternoon.,1402219570,1402273612,0.21,56.87,0.58,0.0,0.0,0.0,1013.27,84.86,1402250400,61.36,1402221600,10.0,10.48,1402257600,1.3
1402336800,rain,0.37,Rain until afternoon.,1402305959,1402360046,0.95,61.6,0.86,0.0354,0.1583,1.0,1013.78,71.09,1402286400,63.15,1402315200,6.06,4.42,1402329600,0.58
1402423200,fog,0.41,Foggy in the morning.,1402392349,1402446478,0.92,65.81,0.87,0.0,0.0,0.0,1013.89,76.17,1402430400,65.01,1402390800,6.63,5.26,1402434000,0.74
1402509600,cloudy,0.44,Overcast throughout the day.,1402478742,1402532908,0.96,59.87,0.83,0.0005,0.0039,0.46,1018.11,69.3,1402459200,61.92,1402495200,9.28,10.59,1402473600,2.83
1402596000,fog,0.48,Foggy in the morning.,1402565137,1402619337,1.0,61.79,0.9,0.0005,0.0051,0.42,1016.74,69.95,1402606800,60.12,1402563600,5.96,17.9,1402592400,1.87
1402682400,rain,0.52,Rain in the morning and evening.,1402651533,1402705764,0.92,66.59,0.91,0.0277,0.1362,0.98,1009.69,79.32,1402689600,65.59,1402660800,5.05,7.07,1402693200,0.91
1402768800,partly-cloudy-day,0.56,Mostly cloudy until evening.,1402737932,1402792190,0.63,58.26,0.72,0.0,0.0006,0.0,1011.9,73.42,1402768800,60.91,1402801200,8.84,14.76,1402783200,3.18
1402855200,clear-day,0.59,Clear throughout the day.,1402824332,1402878613,0.11,54.07,0.61,0.0,0.0,0.0,1017.82,79.66,1402866000,58.61,1402826400,10.0,12.14,1402840800,2.63
1402941600,partly-cloudy-day,0.63,Partly cloudy in the morning.,1402910734,1402965035,0.16,57.63,0.64,0.0,0.0,0.0,1019.48,80.43,1402945200,60.16,1402912800,10.0,8.48,1402948800,1.13
1403028000,partly-cloudy-day,0.67,Partly cloudy until afternoon.,1402997139,1403051455,0.39,65.72,0.66,0.0,0.0,0.0,1015.89,88.61,1403031600,68.23,1402995600,9.97,7.86,1403038800,1.0
1403114400,partly-cloudy-day,0.71,Partly cloudy in the morning.,1403083545,1403137873,0.18,65.0,0.56,0.0,0.0,0.0,1011.8,88.47,1403118000,77.36,1403146800,9.97,14.99,1403110800,2.53
1403200800,partly-cloudy-day,0.74,Mostly cloudy until evening.,1403169953,1403224290,0.58,65.05,0.78,0.0012,0.0056,0.64,1014.96,76.92,1403215200,68.26,1403182800,9.97,7.35,1403179200,0.55
1403287200,partly-cloudy-night,0.78,Partly cloudy overnight.,1403256363,1403310705,0.17,50.37,0.5,0.0,0.0,0.0,1014.52,79.66,1403298000,60.9,1403258400,9.99,9.45,1403287200,1.92
1403373600,partly-cloudy-day,0.81,Partly cloudy starting in the afternoon.,1403342774,1403397117,0.25,49.88,0.51,0.0,0.0,0.0,1013.6,76.23,1403377200,60.6,1403344800,10.0,7.15,1403366400,1.03
1403460000,partly-cloudy-day,0.85,Mostly cloudy until evening.,1403429188,1403483528,0.44,55.42,0.62,0.0,0.0,0.0,1014.63,77.53,1403463600,61.13,1403431200,10.0,8.0,1403467200,0.84
1403546400,partly-cloudy-day,0.88,Partly cloudy starting in the afternoon.,1403515603,1403569937,0.28,57.68,0.63,0.0,0.0,0.0,1019.15,81.27,1403546400,60.37,1403517600,10.0,10.44,1403553600,1.47
1403632800,partly-cloudy-day,0.92,Partly cloudy until afternoon.,1403602020,1403656344,0.27,59.95,0.64,0.0,0.0,0.0,1019.48,80.92,1403640000,64.79,1403604000,10.0,13.44,1403647200,2.63
1403719200,rain,0.95,Rain overnight.,1403688439,1403742749,0.7,68.32,0.78,0.0,0.0011,0.0,1013.83,84.64,1403722800,69.05,1403679600,9.63,13.17,1403726400,2.71
1403805600,partly-cloudy-day,0.98,Mostly cloudy throughout the day.,1403774859,1403829152,0.68,67.95,0.75,0.0101,0.0783,0.98,1010.72,84.73,1403809200,70.23,1403776800,9.42,9.09,1403812800,1.63
1403892000,partly-cloudy-day,0.02,Mostly cloudy until evening.,1403861282,1403915553,0.58,61.6,0.67,0.0,0.0,0.0,1019.1,81.19,1403899200,68.52,1403863200,10.0,7.69,1403906400,1.03
1403978400,partly-cloudy-day,0.05,"Partly cloudy starting in the afternoon, continuing until evening.",1403947706,1404001953,0.18,57.9,0.6,0.0,0.0,0.0,1024.09,85.72,1403982000,62.69,1403949600,9.99,8.48,1403996400,0.6
1404064800,partly-cloudy-day,0.08,"Partly cloudy starting in the afternoon, continuing until evening.",1404034131,1404088350,0.27,59.42,0.63,0.0,0.0,0.0,1022.85,81.98,1404064800,63.63,1404036000,10.0,11.5,1404072000,1.84
1404151200,partly-cloudy-day,0.11,Partly cloudy until evening.,1404120558,1404174745,0.32,63.33,0.68,0.0,0.0,0.0,1017.31,83.57,1404158400,65.59,1404118800,10.0,10.49,1404154800,1.89
1404237600,partly-cloudy-day,0.13,Partly cloudy until evening.,1404206987,1404261138,0.35,68.71,0.7,0.0,0.0,0.0,1012.15,88.12,1404237600,70.28,1404208800,10.0,11.66,1404237600,2.83
1404324000,rain,0.16,Rain starting in the evening.,1404293417,1404347529,0.38,71.2,0.76,0.02,0.1459,0.97,1011.74,90.08,1404327600,72.91,1404356400,9.39,13.59,1404331200,2.07
1404410400,rain,0.2,Heavy rain starting in the evening.,1404379849,1404433918,0.63,71.84,0.84,0.0339,0.4302,1.0,1013.62,87.12,1404417600,70.14,1404439200,8.65,15.08,1404432000,0.88
1404496800,rain,0.23,Light rain in the afternoon.,1404466282,1404520306,0.79,63.71,0.82,0.0032,0.0231,0.83,1014.11,72.35,1404486000,66.79,1404504000,9.16,13.59,1404529200,3.0
1404583200,clear-day,0.26,Clear throughout the day.,1404552717,1404606691,0.05,51.76,0.5,0.0,0.0,0.0,1018.88,81.55,1404594000,62.78,1404554400,10.0,13.86,1404532800,3.93
1404669600,partly-cloudy-night,0.29,Partly cloudy overnight.,1404639153,1404693074,0.07,56.13,0.53,0.0,0.0,0.0,1016.71,84.89,1404676800,63.93,1404640800,10.0,13.01,1404680400,2.46
1404756000,rain,0.33,Rain overnight.,1404725590,1404779455,0.33,64.68,0.59,0.0,0.0,0.0,1010.04,90.19,1404763200,71.6,1404723600,10.0,15.21,1404763200,3.75
1404842400,partly-cloudy-day,0.36,Partly cloudy throughout the day.,1404812029,1404865835,0.39,68.06,0.66,0.0037,0.0542,0.67,1007.99,91.45,1404846000,71.71,1404813600,9.56,23.71,1404856800,4.23
1404928800,partly-cloudy-day,0.4,Partly cloudy in the morning.,1404898469,1404952212,0.39,65.93,0.67,0.0001,0.0022,0.09,1010.96,87.12,1404932400,70.71,1404900000,10.0,12.21,1404878400,2.32
1405015200,partly-cloudy-day,0.43,Partly cloudy throughout the day.,1404984910,1405038587,0.52,63.45,0.69,0.0002,0.0021,0.14,1017.98,82.15,1405022400,69.07,1404986400,9.94,5.89,1404997200,0.71
1405101600,partly-cloudy-day,0.47,Partly cloudy until evening.,1405071352,1405124961,0.42,61.13,0.63,0.0,0.0,0.0,1021.65,83.68,1405101600,69.03,1405072800,9.93,7.3,1405087200,0.79
1405188000,partly-cloudy-night,0.52,Partly cloudy starting in the evening.,1405157796,1405211332,0.24,63.31,0.68,0.0,0.0,0.0,1022.34,84.56,1405184400,66.36,1405159200,9.6,11.15,1405198800,1.74
1405274400,rain,0.55,Rain overnight.,1405244240,1405297702,0.68,68.75,0.78,0.0,0.0,0.0,1016.53,82.19,1405278000,70.56,1405242000,9.96,11.4,1405285200,2.76
1405360800,rain,0.58,Rain starting in the evening.,1405330686,1405384069,0.82,70.94,0.86,0.0398,0.1963,0.98,1012.09,83.15,1405364400,71.43,1405328400,8.44,11.52,1405310400,0.85
1405447200,rain,0.62,Rain in the afternoon and evening.,1405417133,1405470435,0.9,71.83,0.9,0.0244,0.134,0.98,1008.4,83.42,1405447200,71.74,1405479600,6.93,6.24,1405443600,0.97
1405533600,partly-cloudy-day,0.66,Mostly cloudy throughout the day.,1405503580,1405556799,0.67,63.8,0.73,0.0003,0.0014,0.19,1009.1,80.97,1405544400,68.97,1405515600,9.22,6.15,1405515600,0.49
1405620000,partly-cloudy-day,0.69,Partly cloudy until evening.,1405590029,1405643161,0.33,57.98,0.61,0.0,0.0,0.0,1014.66,79.87,1405627200,64.82,1405591200,10.0,7.39,1405634400,0.51
1405706400,partly-cloudy-day,0.73,Partly cloudy in the afternoon.,1405676478,1405729521,0.19,55.34,0.58,0.0,0.0,0.0,1022.13,81.01,1405713600,61.92,1405677600,10.0,6.35,1405699200,0.81
1405792800,partly-cloudy-day,0.77,Partly cloudy throughout the day.,1405762929,1405815879,0.43,59.39,0.67,0.0,0.0,0.0,1023.0,76.29,1405792800,65.8,1405764000,10.0,6.25,1405803600,0.86
1405879200,partly-cloudy-day,0.8,Mostly cloudy until evening.,1405849380,1405902236,0.54,60.74,0.7,0.0,0.0,0.0,1020.44,77.1,1405886400,66.46,1405854000,10.0,8.28,1405879200,1.41
1405965600,partly-cloudy-day,0.83,"Partly cloudy starting in the afternoon, continuing until evening.",1405935832,1405988590,0.21,62.28,0.7,0.0,0.0,0.0,1021.31,83.35,1405972800,63.35,1405936800,10.0,6.14,1405983600,0.36
1406052000,partly-cloudy-day,0.87,"Partly cloudy starting in the afternoon, continuing until evening.",1406022284,1406074943,0.16,66.07,0.69,0.0,0.0,0.0,1019.96,86.38,1406055600,67.48,1406023200,9.99,8.99,1406059200,1.68
1406138400,partly-cloudy-day,0.9,Humid and partly cloudy throughout the day.,1406108738,1406161294,0.35,69.21,0.71,0.0015,0.016,0.58,1012.7,88.92,1406145600,71.01,1406109600,9.85,10.66,1406149200,2.26
1406224800,partly-cloudy-day,0.93,Mostly cloudy throughout the day.,1406195192,1406247644,0.67,62.95,0.67,0.0002,0.0027,0.4,1010.43,79.94,1406235600,71.41,1406196000,10.0,7.99,1406210400,2.0
1406311200,partly-cloudy-night,0.96,Partly cloudy in the morning.,1406281646,1406333992,0.24,56.42,0.57,0.0,0.0,0.0,1015.08,81.64,1406318400,64.6,1406282400,10.0,6.09,1406293200,0.7
1406397600,partly-cloudy-day,0.98,Partly cloudy throughout the day.,1406368101,1406420338,0.47,63.25,0.71,0.0,0.0,0.0,1014.54,79.59,1406401200,66.79,1406368800,10.0,8.35,1406412000,1.74
1406484000,rain,0.03,Rain overnight.,1406454557,1406506682,0.57,68.61,0.76,0.0001,0.0012,0.16,1007.77,86.26,1406494800,70.33,1406448000,9.76,9.27,1406491200,1.88
1406570400,rain,0.05,Light rain in the morning.,1406541013,1406593025,0.7,65.34,0.74,0.0085,0.0793,0.92,1001.39,81.96,1406574000,69.13,1406602800,9.63,15.34,1406584800,2.85
1406656800,partly-cloudy-day,0.08,Mostly cloudy starting in the afternoon.,1406627470,1406679366,0.37,54.33,0.6,0.0,0.0,0.0,1010.66,75.26,1406664000,62.99,1406628000,10.0,13.11,1406606400,2.75
1406743200,partly-cloudy-day,0.11,"Partly cloudy starting in the afternoon, continuing until evening.",1406713927,1406765706,0.32,54.48,0.59,0.0,0.0,0.0,1016.03,78.95,1406750400,60.83,1406714400,10.0,7.68,1406746800,0.72
1406829600,partly-cloudy-day,0.14,Partly cloudy throughout the day.,1406800384,1406852044,0.37,60.37,0.66,0.0,0.0002,0.0,1018.7,81.92,1406836800,62.57,1406800800,10.0,10.04,1406822400,1.74
1406916000,partly-cloudy-day,0.18,Mostly cloudy throughout the day.,1406886842,1406938381,0.55,66.73,0.79,0.0013,0.0177,0.37,1021.96,82.79,1406912400,69.11,1406887200,9.32,10.51,1406919600,1.11
1407002400,rain,0.21,Rain in the morning.,1406973300,1407024716,0.81,63.99,0.83,0.0111,0.0759,0.96,1020.83,73.32,1407006000,65.07,1406980800,8.76,8.94,1406998800,1.54
1407088800,partly-cloudy-day,0.24,Mostly cloudy throughout the day.,1407059758,1407111049,0.8,63.85,0.82,0.002,0.0219,0.92,1018.88,75.21,1407103200,65.68,1407060000,9.08,4.6,1407092400,0.42
1407175200,partly-cloudy-day,0.28,Partly cloudy until evening.,1407146217,1407197382,0.59,66.22,0.74,0.0,0.0,0.0,1017.31,82.84,1407182400,69.03,1407146400,9.94,8.24,1407186000,0.9
1407261600,partly-cloudy-night,0.31,Partly cloudy starting in the afternoon.,1407232676,1407283712,0.23,64.73,0.67,0.0,0.0,0.0,1015.33,87.49,1407268800,67.1,1407232800,9.88,6.9,1407276000,0.43
1407348000,partly-cloudy-night,0.35,Partly cloudy in the morning.,1407319135,1407370042,0.34,61.87,0.65,0.0,0.0,0.0,1011.58,82.77,1407358800,69.38,1407322800,10.0,9.14,1407366000,1.63
1407434400,partly-cloudy-day,0.38,"Partly cloudy starting in the afternoon, continuing until evening.",1407405594,1407456370,0.16,54.88,0.55,0.0,0.0,0.0,1013.4,81.78,1407441600,64.17,1407405600,10.0,11.48,1407445200,2.47
1407520800,clear-day,0.42,Clear throughout the day.,1407492053,1407542697,0.09,54.97,0.56,0.0,0.0,0.0,1017.48,81.15,1407528000,62.64,1407492000,10.0,8.53,1407520800,1.34
1407607200,partly-cloudy-day,0.46,Partly cloudy in the afternoon.,1407578513,1407629022,0.13,56.69,0.56,0.0,0.0,0.0,1018.71,84.16,1407614400,63.81,1407578400,10.0,6.31,1407603600,0.45
1407693600,partly-cloudy-day,0.49,"Partly cloudy starting in the afternoon, continuing until evening.",1407664972,1407715346,0.23,58.52,0.57,0.0,0.0,0.0,1019.54,85.9,1407693600,64.44,1407664800,9.99,5.17,1407690000,0.24
1407780000,partly-cloudy-day,0.54,Partly cloudy in the afternoon.,1407751432,1407801669,0.23,60.64,0.62,0.0,0.0,0.0,1019.9,84.81,1407776400,65.88,1407751200,10.0,10.47,1407783600,1.53
1407866400,rain,0.57,Rain overnight.,1407837892,1407887991,0.71,66.56,0.79,0.0014,0.016,0.62,1016.0,77.88,1407862800,70.57,1407830400,9.93,13.36,1407880800,3.32
1407952800,rain,0.61,Rain in the morning.,1407924351,1407974311,0.81,66.72,0.81,0.0287,0.1759,0.99,1006.27,81.68,1407963600,68.68,1407916800,8.01,13.56,1407902400,0.69
1408039200,partly-cloudy-day,0.65,Partly cloudy starting in the afternoon.,1408010811,1408060630,0.22,54.16,0.58,0.0,0.0,0.0,1010.27,77.14,1408050000,62.31,1408014000,10.0,10.26,1408035600,2.53
1408125600,partly-cloudy-day,0.68,Mostly cloudy throughout the day.,1408097271,1408146948,0.49,51.84,0.6,0.0,0.0,0.0,1013.41,71.54,1408125600,58.1,1408096800,10.0,10.83,1408114800,2.07
1408212000,partly-cloudy-night,0.72,Partly cloudy overnight.,1408183731,1408233265,0.24,53.76,0.59,0.0,0.0,0.0,1014.78,78.28,1408222800,58.94,1408186800,9.99,9.92,1408208400,1.42
1408298400,partly-cloudy-day,0.75,Mostly cloudy until evening.,1408270190,1408319581,0.51,58.19,0.62,0.0002,0.0025,0.32,1011.13,81.02,1408305600,64.88,1408269600,10.0,10.96,1408305600,1.77
1408384800,partly-cloudy-day,0.78,"Partly cloudy starting in the afternoon, continuing until evening.",1408356650,1408405896,0.15,55.61,0.59,0.0,0.0,0.0,1011.44,80.32,1408395600,60.69,1408359600,10.0,9.61,1408381200,1.66
1408471200,partly-cloudy-day,0.82,"Partly cloudy starting in the afternoon, continuing until evening.",1408443110,1408492210,0.28,59.73,0.67,0.0,0.0,0.0,1012.23,80.34,1408474800,62.7,1408442400,10.0,7.19,1408485600,0.92
1408557600,partly-cloudy-day,0.85,Partly cloudy until evening.,1408529569,1408578523,0.41,62.53,0.69,0.0,0.0,0.0,1015.13,82.32,1408557600,67.33,1408521600,10.0,7.5,1408561200,1.14
1408644000,rain,0.88,Rain overnight.,1408616029,1408664835,0.72,63.07,0.71,0.002,0.0192,0.57,1017.01,79.11,1408644000,67.49,1408615200,9.88,8.84,1408658400,1.51
1408730400,partly-cloudy-day,0.91,Mostly cloudy throughout the day.,1408702488,1408751146,0.92,63.15,0.8,0.0092,0.0988,0.96,1016.78,74.88,1408734000,66.61,1408698000,9.57,5.54,1408726800,0.98
1408816800,partly-cloudy-day,0.94,Mostly cloudy throughout the day.,1408788948,1408837456,0.79,60.71,0.75,0.0,0.0,0.0,1018.47,72.85,1408820400,65.84,1408788000,10.0,7.13,1408820400,1.22
1408903200,partly-cloudy-day,0.97,"Partly cloudy starting in the afternoon, continuing until evening.",1408875407,1408923765,0.28,59.88,0.71,0.0,0.0,0.0,1020.16,78.24,1408903200,61.77,1408874400,10.0,8.25,1408899600,0.82
1408989600,partly-cloudy-day,0.99,Partly cloudy in the evening.,1408961866,1409010074,0.08,60.12,0.65,0.0,0.0,0.0,1020.65,85.95,1408996800,61.49,1408960800,10.0,5.64,1408982400,0.31
1409076000,partly-cloudy-day,0.03,"Partly cloudy starting in the afternoon, continuing until evening.",1409048325,1409096381,0.15,63.96,0.68,0.0,0.0,0.0,1020.02,85.67,1409076000,66.62,1409047200,9.95,7.84,1409086800,0.86
1409162400,partly-cloudy-day,0.06,"Partly cloudy starting in the afternoon, continuing until evening.",1409134784,1409182688,0.16,64.92,0.66,0.0,0.0,0.0,1014.86,89.45,1409166000,66.46,1409137200,10.0,7.61,1409169600,1.28
1409248800,partly-cloudy-day,0.09,"Partly cloudy starting in the afternoon, continuing until evening.",1409221243,1409268994,0.26,57.19,0.57,0.0,0.0,0.0,1012.54,79.42,1409256000,67.55,1409281200,10.0,12.11,1409248800,3.62
1409335200,partly-cloudy-day,0.13,Partly cloudy in the afternoon.,1409307701,1409355300,0.15,52.43,0.57,0.0,0.0,0.0,1021.13,77.6,1409342400,60.09,1409310000,10.0,7.16,1409349600,0.5
1409421600,partly-cloudy-day,0.16,Mostly cloudy throughout the day.,1409394160,1409441604,0.61,59.56,0.71,0.0,0.0,0.0,1023.39,76.94,1409418000,59.34,1409392800,10.0,8.38,1409425200,1.58
1409508000,rain,0.19,Rain in the evening.,1409480619,1409527908,0.86,69.59,0.78,0.0042,0.0566,0.67,1017.75,88.9,1409511600,71.72,1409468400,9.6,8.99,1409504400,1.77
1409594400,partly-cloudy-day,0.23,Humid and mostly cloudy throughout the day.,1409567077,1409614212,0.67,71.75,0.78,0.0,0.0,0.0,1014.78,86.72,1409601600,73.39,1409569200,9.75,6.52,1409590800,1.19
1409680800,partly-cloudy-day,0.26,Humid throughout the day and partly cloudy until afternoon.,1409653535,1409700515,0.22,71.11,0.7,0.0,0.0,0.0,1011.53,91.06,1409684400,74.36,1409652000,9.9,13.52,1409713200,2.0
1409767200,partly-cloudy-day,0.3,Partly cloudy until afternoon.,1409739994,1409786817,0.18,61.13,0.58,0.0,0.0,0.0,1014.99,84.03,1409774400,70.8,1409742000,10.0,12.36,1409716800,1.79
1409853600,partly-cloudy-day,0.34,Partly cloudy in the afternoon.,1409826452,1409873118,0.1,61.01,0.63,0.0,0.0,0.0,1020.87,86.09,1409853600,63.89,1409828400,9.99,8.92,1409868000,1.19
1409940000,partly-cloudy-day,0.37,Humid and partly cloudy throughout the day.,1409912910,1409959420,0.46,69.91,0.8,0.0,0.0,0.0,1019.65,84.54,1409947200,70.12,1409911200,9.57,8.55,1409943600,1.46
1410026400,partly-cloudy-day,0.41,Humid and mostly cloudy throughout the day.,1409999368,1410045720,0.52,71.54,0.78,0.0008,0.0102,0.55,1012.98,90.33,1410030000,72.02,1410058800,9.17,10.07,1410026400,1.94
1410112800,partly-cloudy-day,0.45,"Partly cloudy starting in the afternoon, continuing until evening.",1410085826,1410132021,0.44,58.01,0.66,0.0023,0.0454,0.97,1017.86,78.82,1410120000,64.32,1410087600,10.0,9.07,1410098400,1.56
1410199200,partly-cloudy-day,0.48,Partly cloudy throughout the day.,1410172284,1410218321,0.38,56.18,0.65,0.0,0.0,0.0,1024.9,74.55,1410199200,62.75,1410174000,10.0,10.6,1410202800,2.14
1410285600,partly-cloudy-day,0.52,Mostly cloudy throughout the day.,1410258742,1410304620,0.75,58.14,0.72,0.0,0.0,0.0,1023.45,71.85,1410285600,62.6,1410260400,9.97,9.01,1410285600,2.53
1410372000,partly-cloudy-day,0.56,Mostly cloudy throughout the day.,1410345199,1410390919,0.64,59.21,0.72,0.0,0.0,0.0,1018.92,75.71,1410375600,62.3,1410346800,10.0,6.38,1410386400,1.1
1410458400,partly-cloudy-day,0.6,Mostly cloudy until evening.,1410431657,1410477218,0.73,66.0,0.77,0.0,0.0,0.0,1012.55,81.48,1410472800,67.03,1410415200,10.0,10.42,1410490800,1.82
1410544800,partly-cloudy-day,0.63,Partly cloudy in the morning.,1410518115,1410563517,0.18,53.02,0.6,0.0,0.0,0.0,1018.36,75.96,1410552000,60.3,1410519600,10.0,9.6,1410526800,2.46
1410631200,rain,0.67,"Light rain starting in the afternoon, continuing until evening.",1410604573,1410649815,0.82,55.64,0.78,0.0057,0.0498,1.0,1020.79,67.4,1410631200,59.5,1410595200,9.0,9.76,1410627600,1.56
1410717600,partly-cloudy-day,0.7,Partly cloudy in the morning.,1410691031,1410736113,0.12,48.23,0.66,0.0,0.0,0.0,1022.92,69.35,1410724800,51.96,1410692400,10.0,7.59,1410706800,1.3
1410804000,partly-cloudy-night,0.73,Partly cloudy overnight.,1410777489,1410822411,0.15,47.28,0.62,0.0,0.0,0.0,1021.68,70.93,1410811200,52.33,1410775200,10.0,6.11,1410807600,0.21
1410890400,rain,0.77,Rain in the morning.,1410863946,1410908709,0.7,54.66,0.78,0.009,0.0787,0.99,1016.07,68.49,1410897600,56.89,1410861600,8.97,14.03,1410876000,0.35
1410976800,clear-day,0.8,Clear throughout the day.,1410950404,1410995006,0.11,47.96,0.63,0.0,0.0,0.0,1016.14,71.6,1410984000,52.04,1410951600,9.97,6.38,1410976800,0.39
1411063200,partly-cloudy-day,0.83,Partly cloudy until evening.,1411036862,1411081304,0.2,49.27,0.62,0.0,0.0,0.0,1015.65,74.52,1411074000,52.62,1411034400,10.0,5.86,1411070400,0.54
