UNIX DATE,DATE,HOUR,DAY,MONTH,YEAR,BOROUGH,DEATHS,INJURIES,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,0,11373.0,40.734135,-73.86918,"(40.734135, -73.86918)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,0,11373.0,40.73599,-73.86551,"(40.73599, -73.86551)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,0,11414.0,40.664192,-73.841125,"(40.664192, -73.841125)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,0,11434.0,40.68221,-73.77257,"(40.68221, -73.77257)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,,0.0,0,,40.742634,-73.81858000000003,"(40.742634, -73.81858)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,1,11367.0,40.718693,-73.81766,"(40.718693, -73.81766)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,QUEENS,0.0,1,11377.0,40.753643,-73.90767,"(40.753643, -73.90767)",partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545501600,12/22/2018,18,Saturday,12,2018,,0.0,1,,,,,partly-cloudy-day,0.49,Mostly cloudy throughout the day.,1545481107,1545514405,0.89,35.73,0.7,0.0001,0.0023,0.24,1000.22,52.18,1545454800,40.62,1545537600,9.57,24.59,1545498000,7.89
1545415200,12/21/2018,18,Friday,12,2018,BRONX,0.0,0,10457.0,,,,rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,BRONX,0.0,0,10469.0,40.87617,-73.84904,"(40.87617, -73.84904)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,BROOKLYN,0.0,0,11219.0,40.629646,-74.010704,"(40.629646, -74.010704)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,BROOKLYN,0.0,0,11224.0,40.577187,-74.00059499999998,"(40.577187, -74.000595)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,QUEENS,0.0,0,11372.0,40.754707,-73.87575,"(40.754707, -73.87575)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,,0.0,0,,,,,rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,,0.0,0,,40.844685,-73.9408,"(40.844685, -73.9408)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545415200,12/21/2018,18,Friday,12,2018,,0.0,0,,40.61132,-74.114716,"(40.61132, -74.114716)",rain,0.46,Rain until afternoon.,1545394678,1545427975,0.98,55.22,0.96,0.0574,0.2071,1.0,996.96,59.83,1545400800,50.15,1545368400,5.47,26.52,1545386400,7.9
1545328800,12/20/2018,18,Thursday,12,2018,BRONX,0.0,0,10458.0,40.85843300000001,-73.885124,"(40.858433, -73.885124)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,BRONX,0.0,0,10467.0,40.87716,-73.865776,"(40.87716, -73.865776)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,BROOKLYN,0.0,0,11234.0,40.60834000000001,-73.92483,"(40.60834, -73.92483)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,QUEENS,0.0,0,11365.0,40.73796,-73.79301,"(40.73796, -73.79301)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,QUEENS,0.0,0,11379.0,40.714622,-73.90117,"(40.714622, -73.90117)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,QUEENS,0.0,0,11411.0,40.688885,-73.73833,"(40.688885, -73.73833)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,QUEENS,0.0,0,11434.0,40.65965,-73.773834,"(40.65965, -73.773834)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,STATEN ISLAND,0.0,0,10301.0,40.61242,-74.09936,"(40.61242, -74.09936)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,,0.0,0,,,,,rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,,0.0,0,,40.805637,-73.9344,"(40.805637, -73.9344)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,,0.0,0,,40.76294,-73.86067,"(40.76294, -73.86067)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,,0.0,0,,40.820873,-73.94516,"(40.820873, -73.94516)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,BROOKLYN,0.0,1,11219.0,40.637894,-73.99838000000003,"(40.637894, -73.99838)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,MANHATTAN,0.0,1,10010.0,40.7366,-73.98185,"(40.7366, -73.98185)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545328800,12/20/2018,18,Thursday,12,2018,,0.0,1,,40.76838,-73.92125,"(40.76838, -73.92125)",rain,0.42,Rain in the evening and overnight.,1545308248,1545341548,0.5,33.49,0.82,0.008,0.0463,1.0,1017.72,46.65,1545364800,29.65,1545303600,8.23,6.38,1545354000,1.72
1545242400,12/19/2018,18,Wednesday,12,2018,BROOKLYN,0.0,0,11210.0,40.61403,-73.94931,"(40.61403, -73.94931)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,BROOKLYN,0.0,0,11214.0,40.58611,-73.98809,"(40.58611, -73.98809)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,QUEENS,0.0,0,11362.0,40.752434,-73.74126,"(40.752434, -73.74126)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,QUEENS,0.0,0,11377.0,40.752995,-73.91068,"(40.752995, -73.91068)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,QUEENS,0.0,0,11385.0,40.694107,-73.89737,"(40.694107, -73.89737)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,QUEENS,0.0,0,11418.0,40.70203,-73.82112,"(40.70203, -73.82112)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,QUEENS,0.0,0,11433.0,,,,partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.76615,-73.919785,"(40.76615, -73.919785)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.754745,-73.9879,"(40.754745, -73.9879)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.762093,-73.75690999999998,"(40.762093, -73.75691)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.74388,-73.98156999999998,"(40.74388, -73.98157)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.7616,-73.96865,"(40.7616, -73.96865)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,0,,40.844524,-73.902725,"(40.844524, -73.902725)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,BROOKLYN,0.0,1,11233.0,40.681713,-73.91152,"(40.681713, -73.91152)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545242400,12/19/2018,18,Wednesday,12,2018,,0.0,1,,40.582584,-73.83022,"(40.582584, -73.83022)",partly-cloudy-night,0.39,"Partly cloudy starting in the afternoon, continuing until evening.",1545221816,1545255123,0.06,18.99,0.58,0.0,0.0,0.0,1020.72,41.97,1545249600,25.08,1545213600,10.0,8.25,1545195600,2.96
1545156000,12/18/2018,18,Tuesday,12,2018,BRONX,0.0,0,10464.0,,,,partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,BROOKLYN,0.0,0,11210.0,40.622566,-73.946075,"(40.622566, -73.946075)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,QUEENS,0.0,0,11368.0,40.74957,-73.865654,"(40.74957, -73.865654)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,QUEENS,0.0,0,11377.0,40.7364,-73.90926,"(40.7364, -73.90926)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,QUEENS,0.0,0,11420.0,40.66609,-73.82809,"(40.66609, -73.82809)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,,0.0,0,,40.558887,-74.1977,"(40.558887, -74.1977)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,,0.0,0,,40.844982,-73.92067,"(40.844982, -73.92067)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545156000,12/18/2018,18,Tuesday,12,2018,QUEENS,0.0,1,11377.0,40.75341,-73.90573,"(40.75341, -73.90573)",partly-cloudy-night,0.36,Partly cloudy in the morning.,1545135381,1545168700,0.28,15.51,0.47,0.0,0.0,0.0,1016.01,40.15,1545109200,27.97,1545192000,10.0,29.02,1545109200,11.32
1545069600,12/17/2018,18,Monday,12,2018,BROOKLYN,0.0,0,11212.0,40.6547,-73.91436,"(40.6547, -73.91436)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,BROOKLYN,0.0,0,11224.0,40.578964,-73.9752,"(40.578964, -73.9752)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,BROOKLYN,0.0,0,11236.0,40.651157,-73.918144,"(40.651157, -73.918144)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,MANHATTAN,0.0,0,10016.0,40.747627,-73.97674599999998,"(40.747627, -73.976746)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,QUEENS,0.0,0,11417.0,40.67129,-73.838066,"(40.67129, -73.838066)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,,0.0,0,,40.713303,-73.808105,"(40.713303, -73.808105)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,,0.0,0,,,,,partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,,0.0,1,,40.585037,-73.95645,"(40.585037, -73.95645)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1545069600,12/17/2018,18,Monday,12,2018,,0.0,2,,40.626217,-74.15783,"(40.626217, -74.15783)",partly-cloudy-day,0.32,Mostly cloudy throughout the day.,1545048945,1545082279,0.88,31.16,0.68,0.0,0.0,0.0,1007.31,45.88,1545066000,38.11,1545026400,10.0,16.37,1545080400,8.54
1544983200,12/16/2018,18,Sunday,12,2018,QUEENS,0.0,0,11413.0,40.682404,-73.75180999999998,"(40.682404, -73.75181)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,,0.0,0,,40.659016,-73.95673000000002,"(40.659016, -73.95673)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,,0.0,0,,40.841026,-73.887245,"(40.841026, -73.887245)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,,0.0,0,,40.55594,-74.176125,"(40.55594, -74.176125)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,,0.0,0,,,,,rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,,0.0,0,,40.757732,-73.99686,"(40.757732, -73.99686)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,BROOKLYN,0.0,1,11226.0,40.65525,-73.952965,"(40.65525, -73.952965)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544983200,12/16/2018,18,Sunday,12,2018,QUEENS,0.0,1,11434.0,40.682014,-73.76315,"(40.682014, -73.76315)",rain,0.29,Rain throughout the day.,1544962507,1544995860,1.0,36.8,0.87,0.0449,0.1358,1.0,1013.66,46.98,1544936400,37.02,1545012000,5.94,18.61,1544943600,9.57
1544896800,12/15/2018,18,Saturday,12,2018,BRONX,0.0,0,10462.0,40.846607,-73.86089,"(40.846607, -73.86089)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,BROOKLYN,0.0,0,11208.0,40.683956,-73.88086,"(40.683956, -73.88086)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,BROOKLYN,0.0,0,11239.0,40.651993,-73.86873,"(40.651993, -73.86873)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,QUEENS,0.0,0,11102.0,40.77079000000001,-73.92079,"(40.77079, -73.92079)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,,0.0,0,,40.707893,-73.90369,"(40.707893, -73.90369)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,,0.0,0,,40.67578,-74.0014,"(40.67578, -74.0014)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,,0.0,0,,,,,rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
1544896800,12/15/2018,18,Saturday,12,2018,,0.0,0,,40.828068,-73.81783,"(40.828068, -73.81783)",rain,0.26,Light rain in the morning.,1544876067,1544909443,0.85,44.07,0.86,0.0056,0.0294,1.0,1020.9,50.98,1544904000,46.31,1544868000,6.78,12.18,1544932800,4.22
